id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,license
19058785,Art Filled Bohemian Chic,56219209682,unconfirmed,Jean,Brooklyn,Williamsburg,40.71681,-73.95729,United States,US,TRUE,flexible,Entire home/apt,2020,$703 ,$141 ,5,14,6/16/2019,1.12,4,1,44,
21774444,Best location in Williamsburg!,29643186992,verified,Melissa,Brooklyn,Williamsburg,40.71545,-73.94383,United States,US,TRUE,flexible,Entire home/apt,2015,$492 ,$98 ,2,1,11/19/2018,0.13,5,2,0,
35944805,Blue Moon Hotel | Bright Double Queen with Balcony,77918149324,verified,Blue Moon,Manhattan,Lower East Side,40.71938,-73.98889,United States,US,TRUE,strict,Entire home/apt,2008,$244 ,$49 ,1,3,10/11/21,0.52,2,27,358,
40105281,"Great Studio in Chelsea, New York",61561485270,verified,Alessandro,Manhattan,Chelsea,40.74572,-73.99637,United States,US,FALSE,flexible,Entire home/apt,2018,"$1,037 ",$207 ,4,28,5/18/2016,0.4,1,1,280,
21763950,Entire Top Floor Suite with Private Bathroom.,91320537696,unconfirmed,Faridath,Brooklyn,Cypress Hills,40.68072,-73.88787,United States,US,TRUE,strict,Private room,2015,$808 ,$162 ,2,26,07/01/19,3.24,2,1,63,
41046400,Modern private apartment in historic brownstone,17095471722,verified,Damien,Brooklyn,Bushwick,40.68989,-73.92128,United States,US,TRUE,strict,Entire home/apt,2011,$572 ,$114 ,2,147,6/18/2019,3.24,1,1,103,
23112114,Brooklyn Home,1684042677,verified,Jeonghoon,Brooklyn,Bedford-Stuyvesant,40.6916,-73.95961,United States,US,FALSE,moderate,Private room,2018,$807 ,$161 ,1,0,,,2,1,0,
7775848,Manhattan  furnished 2 bedrooms #2,31517091710,verified,Marie-Louise,Manhattan,Upper West Side,40.7996,-73.9621,United States,US,FALSE,flexible,Entire home/apt,2009,$58 ,$12 ,4,114,6/20/2019,2.62,4,1,343,
44536936,"@Ferry,HUGE 2Br/3beds. Private,Renovated/Stylish..",67584545246,verified,Dine,Staten Island,St. George,40.64596,-74.08059,United States,US,TRUE,flexible,Entire home/apt,2010,$677 ,$135 ,4,96,07/01/19,3.42,5,6,147,
33715722,CHEERFUL 3 BEDROOMS NEXT TO ALL,27408986340,verified,David,Queens,Rego Park,40.72914,-73.86007,United States,US,TRUE,moderate,Entire home/apt,2005,$258 ,$52 ,1,1,01/02/22,0.48,2,5,365,
54996393,Historic Brooklyn Brownstone Apartment,51800375559,verified,Adrian,Brooklyn,Windsor Terrace,40.65818,-73.98031,United States,US,TRUE,moderate,Entire home/apt,2008,"$1,077 ",,3,55,07/02/19,5.11,2,1,37,
54553449,Manhattan Private Room @2BR apt-East Village Heart,91419365197,unconfirmed,Isai Jesse,Manhattan,East Village,40.7246,-73.97687,United States,US,FALSE,moderate,Private room,2003,$482 ,$96 ,4,20,6/22/2019,1.69,4,1,10,
27521677,Beautiful room in Williamsburg,46109813539,unconfirmed,Francis,Brooklyn,Williamsburg,40.71259,-73.96669,United States,US,TRUE,strict,Private room,2011,$446 ,$89 ,2,0,,,2,5,193,
5579351,!!BEAUTIFUL APARTMENT WITH GARDEN!!,13002519670,verified,Luis,Manhattan,Marble Hill,40.87494,-73.91057,United States,US,TRUE,strict,Entire home/apt,2012,$843 ,$169 ,3,2,02/01/16,0.05,5,1,279,
55706099,"Midtown West, very cozy place with your own room, prime location.",79093924220,verified,Sam,Manhattan,Hell's Kitchen,40.76382,-73.98902,United States,US,FALSE,moderate,Private room,2003,$757 ,$151 ,3,8,06/05/19,0.86,4,2,10,
30048450,Private Bedroom in Cozy Apartment in Willimasburg,2755874711,verified,Katia,Brooklyn,Williamsburg,40.71017,-73.94854,United States,US,TRUE,moderate,Private room,2016,$504 ,$101 ,2,8,2/21/2022,1.78,5,1,207,
14452603,"BEDFORD AVENUE - cosy, bright, private bedroom",56884354837,verified,Ben,Brooklyn,Williamsburg,40.71122,-73.96361,United States,US,FALSE,moderate,Private room,2016,$422 ,$84 ,2,45,07/01/19,3.61,2,1,251,
24755207,BedStuy Private Room (D8),44391048169,unconfirmed,Linda,Brooklyn,Bedford-Stuyvesant,40.69182,-73.92859,United States,US,TRUE,flexible,Private room,2019,$72 ,$14 ,2,9,6/30/2019,3.42,5,8,268,
28477156,Beautiful Classic Bond Street NoHo Loft,91506335804,verified,Tom,Manhattan,NoHo,40.72784,-73.99428,United States,US,TRUE,strict,Entire home/apt,2004,$612 ,$122 ,3,93,03/02/22,1.15,2,1,197,
7114745,My GREENPOINT apt just for you!,47904150597,verified,Fernando,Brooklyn,Greenpoint,40.73248,-73.95237,United States,US,FALSE,strict,Entire home/apt,2004,"$1,111 ",$222 ,5,3,8/24/2016,0.07,3,1,4,
12161110,Cozy studio with stunning views of Dwntwn,69490201530,verified,Ryan,Manhattan,Upper West Side,40.77146,-73.98906,United States,US,FALSE,strict,Entire home/apt,2020,$404 ,$81 ,2,3,12/18/2016,0.1,5,1,0,
1661887,Artist's Ditmas Pk 5 bedroom house,19810435753,verified,Rick,Brooklyn,Flatbush,40.64229,-73.96548,United States,US,TRUE,strict,Entire home/apt,2009,$332 ,$66 ,1,169,6/23/2019,2.08,2,1,407,
17889565,"Beautiful 2 level apt, center of it Fort Greene!",18869829761,unconfirmed,Julie,Brooklyn,Fort Greene,40.69011,-73.96999,United States,US,TRUE,strict,Entire home/apt,2006,"$1,153 ",$231 ,4,2,06/04/19,1.36,2,2,22,
44202242,1 bedroom available in heart of east village,38137235384,verified,Emily,Manhattan,East Village,40.72787,-73.9792,United States,US,TRUE,moderate,Private room,2009,$637 ,$127 ,7,0,,,2,1,0,
34686665,"*Safe, NYC, Quiet, Private, Garden-side UWS Room",96537328539,unconfirmed,LeeAnne,Manhattan,Upper West Side,40.78834,-73.98006,United States,US,FALSE,strict,Private room,2011,$720 ,$144 ,30,21,12/18/2021,1.48,3,1,334,
1785050,Charming Sunny W. Village Apt.,66029714116,verified,Sharon,Manhattan,West Village,40.73485,-74.00637,United States,US,TRUE,flexible,Entire home/apt,2010,$881 ,$176 ,5,4,07/08/18,0.05,5,1,277,
14735932,The Bedford,90278586782,unconfirmed,Zaher,Brooklyn,Williamsburg,40.71312,-73.9617,United States,US,TRUE,moderate,Entire home/apt,2021,"$1,164 ",$233 ,3,30,6/25/2019,1.28,2,1,24,
44290058,Double Bedroom in a Sunny Bushwick Loft,2319585966,verified,Jordan,Brooklyn,Bushwick,40.69284,-73.90695,United States,US,FALSE,moderate,Private room,2012,$853 ,$171 ,3,6,6/19/2017,0.2,3,1,0,
15841085,Cozy Basement lounge Apt inCambria Heights,12872333923,unconfirmed,Mike,Queens,Cambria Heights,40.69358,-73.73,United States,US,FALSE,moderate,Private room,2022,$971 ,$194 ,2,0,,,2,2,0,
48157262,On Central Park West,48357911804,unconfirmed,John 'Lance',Manhattan,Upper West Side,40.79904,-73.96045,United States,US,FALSE,strict,Private room,2009,"$1,188 ",$238 ,4,7,12/30/2017,0.23,1,1,219,
16765083,Hart House - Calm Space in Bed-Stuy Activist Home,41209794228,verified,Tok,Brooklyn,Bedford-Stuyvesant,40.69538,-73.94657,United States,US,FALSE,moderate,Private room,2015,$808 ,$162 ,2,4,01/01/18,0.21,2,1,0,
40661447,Bright 1 br apt in Greenpoint Brooklyn,91047046654,unconfirmed,Kyle,Brooklyn,Greenpoint,40.73604,-73.95415,United States,US,FALSE,strict,Entire home/apt,2011,$553 ,$111 ,2,4,8/27/2017,0.16,4,1,322,
1302892,Best Manhattan Studio Deal!,52116404539,unconfirmed,Jacob,Manhattan,Upper East Side,40.76739,-73.9557,United States,US,FALSE,flexible,Shared room,2015,$910 ,$182 ,1,0,,,1,1,124,
44483915,"Spacious, Private Apartment in Bed Stuy, Brooklyn",87456030515,verified,Mel,Brooklyn,Bedford-Stuyvesant,40.68318,-73.91682,United States,US,TRUE,moderate,Entire home/apt,2004,$476 ,$95 ,3,35,7/30/2018,1.22,3,1,0,
15685336,SUPER COZY Apartment in Manhattan (1 Bedroom!),23374347718,verified,Margarette,Manhattan,Upper West Side,40.79221,-73.97331,United States,US,TRUE,moderate,Entire home/apt,2018,"$1,147 ",$229 ,4,7,1/28/2018,0.33,5,1,0,
51873137,Gorgeous open space apartment!,21372442985,verified,Brandon,Manhattan,Harlem,40.81455,-73.95122,United States,US,TRUE,strict,Private room,2009,$426 ,$85 ,3,1,5/30/2018,0.07,5,1,0,
55888910,2254 and 2nd avenue,37799737464,unconfirmed,Kasun,Manhattan,East Harlem,40.79701,-73.93709,United States,US,TRUE,moderate,Private room,2018,$230 ,$46 ,240,0,,,5,1,280,
56359470,Sunlit Brooklyn Bedroom w/ Private Entrance,60578423301,verified,Ronald,Brooklyn,Bushwick,40.68338,-73.9078,United States,US,TRUE,moderate,Private room,2020,$856 ,$171 ,2,16,6/30/2019,0.87,2,1,29,
52561855,"L’AFRIQUE, C’EST CHIC! - 2 Bedroom Apartment",48162661496,unconfirmed,Daapo,Brooklyn,Bedford-Stuyvesant,40.67716,-73.91418,United States,US,TRUE,strict,Entire home/apt,2020,$391 ,$78 ,1,59,6/20/2019,3.7,3,1,248,
3983204,One bedroom in Greenwich Village,84610273284,verified,Ellie,Manhattan,Greenwich Village,40.73374,-73.9976,United States,US,TRUE,flexible,Entire home/apt,2005,$151 ,$30 ,3,15,7/30/2016,0.26,4,1,128,
26211622,2 bedroom apt in Wburg near Grand St,75328605364,unconfirmed,Selina,Brooklyn,Williamsburg,40.71146,-73.94217,United States,US,FALSE,moderate,Entire home/apt,2009,$610 ,$122 ,4,0,,,5,1,0,
24978888,A Comfortable Room,27988213359,verified,Syeda,Queens,Jamaica,40.70532,-73.80965,United States,US,FALSE,strict,Private room,2022,$266 ,$53 ,1,6,6/25/2019,2.12,4,9,360,
48799035,Sunny Apt in Historic Cobble Hill Brownstone,39440977584,unconfirmed,Lauren Wesley,Brooklyn,Cobble Hill,40.6885,-73.99443,United States,US,FALSE,strict,Entire home/apt,2010,$259 ,$52 ,5,53,6/24/2019,1.44,2,1,390,
8932916,"Comfy, quiet room next to subway!",30128595356,unconfirmed,Ella,Brooklyn,Crown Heights,40.66727,-73.95274,United States,US,FALSE,strict,Private room,2012,"$1,054 ",$211 ,4,1,3/27/2016,0.03,1,1,353,
7410225,LOWER EAST SIDE GEM,25604062890,verified,Gina,Manhattan,Lower East Side,40.71873,-73.98394,United States,US,FALSE,strict,Entire home/apt,2020,"$1,026 ",$205 ,,0,,,1,1,220,
35592990,Beautiful King Bed Hotel Room!,47431491045,verified,Justin,Manhattan,Financial District,40.70449,-74.00565,United States,US,FALSE,flexible,Private room,2004,"$1,054 ",$211 ,1,15,11/06/21,1.11,4,102,23,
12137913,Nolita Artist Loft Apartment Best Location NYC,65489141395,verified,Adrianne,Manhattan,Nolita,40.72174,-73.99482,United States,US,FALSE,strict,Entire home/apt,2007,$462 ,$92 ,5,36,6/27/2019,1.4,4,1,16,
48732207,Cozy comfortable private room in Brooklyn NY,88947047116,unconfirmed,Maki,Brooklyn,Windsor Terrace,40.65549,-73.98111,United States,US,TRUE,flexible,Private room,2012,$263 ,$53 ,2,26,6/23/2019,1.36,4,1,250,
1496197,Central Park Fifth Av MET Museum,36485911817,unconfirmed,Howard,Manhattan,Upper East Side,40.77688,-73.96177,United States,US,TRUE,strict,Private room,,$92 ,$18 ,1,66,12/10/17,0.94,2,1,10,
7435631,1bdr in luxury 2bdr apt - 45 floor,60810437472,unconfirmed,Francesco,Manhattan,Theater District,40.7594,-73.98634,United States,US,FALSE,flexible,Private room,2011,"$1,117 ",$223 ,3,0,,,3,2,279,
44935696,Fully equipped entire West Village apartment &wifi,76449306887,verified,Lyndsay,Manhattan,Greenwich Village,40.72964,-73.99946,United States,US,TRUE,moderate,Entire home/apt,2012,$940 ,$188 ,3,1,01/02/18,0.05,1,1,0,
17232881,Comfortable Studio Apartment!,46275088615,unconfirmed,Alexei,Bronx,Fordham,40.86665,-73.8954,United States,US,FALSE,moderate,Entire home/apt,2022,$531 ,$106 ,3,26,6/22/2019,1.68,4,1,15,
27405694,Penthouse large 1 BR with huge terrace (7C),67302154446,verified,Mayan,Brooklyn,Williamsburg,40.71792,-73.96266,United States,US,TRUE,moderate,Entire home/apt,2007,"$1,081 ",$216 ,30,0,,,3,6,200,
43515733,Big Apple Experience,70768473751,unconfirmed,Gail,Queens,Maspeth,40.71402,-73.90853,United States,US,FALSE,moderate,Entire home/apt,2010,$564 ,$113 ,5,25,6/21/2019,0.97,4,2,299,
33114820,Private Room in Very Convenient Location,76821277037,unconfirmed,Sarah,Manhattan,Harlem,40.81415,-73.95066,United States,US,FALSE,strict,Private room,2021,"$1,056 ",$211 ,1,194,01/04/22,2.94,3,1,259,
53194238,Wild West Retreat in The Heart of Brooklyn,90206132064,unconfirmed,Izaac,Brooklyn,Bedford-Stuyvesant,40.68823,-73.95863,United States,US,TRUE,flexible,Private room,2012,$634 ,$127 ,2,34,6/25/2019,2.45,5,1,59,
6053776,Near Columbia University,16956698846,unconfirmed,Tao,Manhattan,Morningside Heights,40.81514,-73.95954,United States,US,FALSE,strict,Private room,2018,$316 ,$63 ,1,0,,,2,1,374,
25411891,Near Hudson Yards & Times Square w/ breakfast,83014538923,unconfirmed,Cassa Times Square Hotel,Manhattan,Hell's Kitchen,40.7572,-73.99482,United States,US,FALSE,strict,Private room,2009,"$1,125 ",$225 ,1,21,6/22/2019,10.86,4,5,299,
19239387,"Spacious, artsy bedroom in the heart of bushwick.",11126191809,unconfirmed,Karla,Brooklyn,Bushwick,40.69502,-73.93107,United States,US,TRUE,strict,Private room,2014,$743 ,$149 ,3,11,04/10/19,0.94,5,2,0,
31524196,Modern 2 bedroom apt in Bushwick,97090387391,unconfirmed,Jianren,Brooklyn,Bushwick,40.69833,-73.92922,United States,US,FALSE,moderate,Entire home/apt,2022,$947 ,$189 ,3,75,02/06/22,2.14,3,1,279,
46252932,Beautiful two bedroom apt in Crown Heights/Bedsty,31956241981,verified,Peter,Brooklyn,Crown Heights,40.67719,-73.93205,United States,US,FALSE,strict,Entire home/apt,2019,$748 ,$150 ,2,51,6/30/2019,2.15,5,1,127,
52145421,BED-STUY BEAUTY W/ Private Entry & Private Garden,75043925818,verified,Jaran,Brooklyn,Bedford-Stuyvesant,40.68518,-73.94283,United States,US,TRUE,flexible,Entire home/apt,2010,$96 ,$19 ,2,61,6/30/2019,3.47,4,3,250,
52549704,Brooklyn Designer Home!!!,71714273446,verified,Agate,Brooklyn,Crown Heights,40.67843,-73.96125,United States,US,TRUE,moderate,Entire home/apt,2004,$163 ,$33 ,4,3,8/23/2018,0.27,4,2,98,
53907810,Riverside Apartment Room,68548414459,unconfirmed,俞,Manhattan,Upper West Side,40.79811,-73.97186,United States,US,TRUE,flexible,Private room,2018,$207 ,$41 ,1,5,07/08/18,0.38,2,1,0,
37980030,Newly renovated 2 Bedroom,47378905349,verified,Victoria,Brooklyn,Clinton Hill,40.68922,-73.96347,United States,US,FALSE,moderate,Entire home/apt,2020,"$1,193 ",$239 ,30,65,8/23/2020,1.77,5,1,71,
16240398,Bright Room with a Private Balcony in Williamsburg,54734329350,verified,Sedef,Brooklyn,Williamsburg,40.70622,-73.9495,United States,US,FALSE,flexible,Private room,2009,$438 ,$88 ,2,4,5/26/2019,0.36,4,2,28,
31930688,True Brooklynite and only 25 minutes to Manhattan,20412430531,verified,Ana,Brooklyn,Greenpoint,40.72629,-73.94662,United States,US,TRUE,moderate,Entire home/apt,2018,"$1,006 ",$201 ,2,35,1/31/2022,2.71,4,2,105,
14698376,Spacious & Light 2 Bedroom Apartment,36866171641,verified,Josie,Brooklyn,Crown Heights,40.66714,-73.93365,United States,US,TRUE,strict,Entire home/apt,2007,"$1,128 ",$226 ,2,2,6/26/2018,0.09,3,2,0,
40593514,Sunny NYC studio in prime location,71172410751,unconfirmed,Elle,Manhattan,Upper West Side,40.78323,-73.97721,United States,US,TRUE,strict,Entire home/apt,2008,"$1,153 ",$231 ,3,1,08/07/15,0.02,1,1,0,
31614220,"LUXURY , FULL OF LIGHT, RENOVATED BIG  1BEDROOM",20659690741,verified,Olga,Manhattan,West Village,40.73569,-74.00256,United States,US,TRUE,strict,Entire home/apt,2005,$574 ,$115 ,30,79,02/05/22,1.17,4,1,274,
32137801,For Heaven’s Cakes 1,36808002365,verified,Brent,Queens,Springfield Gardens,40.66386,-73.76836,United States,US,TRUE,moderate,Entire home/apt,2022,"$1,163 ",$233 ,1,20,1/27/2022,2.28,5,2,0,
45628281,Luxury Studio in Battery Park NYC,36765641788,verified,Karl,Manhattan,Financial District,40.70546,-74.01465,United States,US,FALSE,strict,Entire home/apt,2021,$745 ,$149 ,1,0,,,4,1,0,
38926120,East Village Penthouse Terrace,23714992482,verified,Spiritt,Manhattan,East Village,40.72737,-73.98815,United States,US,TRUE,flexible,Private room,2019,$833 ,$167 ,2,0,,,3,1,0,
7490861,East Village,597447575,unconfirmed,Jonathan,Manhattan,East Village,40.72524,-73.9882,United States,US,TRUE,moderate,Entire home/apt,2006,$258 ,$52 ,4,5,11/27/2016,0.11,3,1,178,
15226375,Charming home away from home.,70704471722,unconfirmed,Keverel,Brooklyn,Crown Heights,40.66978,-73.94454,United States,US,FALSE,moderate,Entire home/apt,2008,$438 ,$88 ,2,40,9/24/2018,1.78,4,1,0,
7334008,1 Bdr in 3bdr East Village Apt,73679671414,verified,Erica,Manhattan,East Village,40.72822,-73.98128,United States,US,FALSE,strict,Private room,2005,$550 ,$110 ,3,0,,,3,1,405,
36304352,Gorgeous Loft in Greenpoint!,96535964738,verified,Arielle,Brooklyn,Greenpoint,40.73054,-73.95629,United States,US,FALSE,strict,Entire home/apt,2014,$963 ,$193 ,5,14,09/10/21,0.29,5,1,0,
8357972,Murray Hill 2 Bedroom Suite,31374297774,unconfirmed,CRNY Monthly Rentals,Manhattan,Murray Hill,40.74676,-73.97682,United States,US,TRUE,flexible,Entire home/apt,2015,$257 ,$51 ,30,3,3/30/2019,0.1,1,31,22,
24276915,"2 entire floors,2 (Website hidden by Airbnb) to everything.",36067417997,unconfirmed,Eddie,Queens,Rego Park,40.71702,-73.86183,United States,US,TRUE,flexible,Entire home/apt,2009,$833 ,$167 ,2,0,,,2,4,299,
30224634,"Williamsburg hip 2bed,2bath. Fun and funky spot",51928279695,verified,Kim,Brooklyn,Williamsburg,40.71226,-73.95735,United States,US,TRUE,strict,Entire home/apt,2020,"$1,146 ",$229 ,4,18,2/20/2022,2.21,2,1,144,
31409317,KING Room w Private Entrance - Times Square,45621205553,unconfirmed,Prav,Manhattan,Hell's Kitchen,40.7592,-73.99125,United States,US,FALSE,moderate,Private room,2017,$968 ,$194 ,3,169,02/08/22,3.96,5,3,169,
7893488,Beautifully Private Brooklyn Apt,43846733777,verified,Neev,Brooklyn,Williamsburg,40.70721,-73.93957,United States,US,FALSE,moderate,Entire home/apt,2005,$357 ,$71 ,4,64,5/21/2019,1.54,1,1,57,
34617628,"LES, China town Apartment, Quaint & Cozy",48380246123,verified,Jasmine,Manhattan,Chinatown,40.71682,-73.99183,United States,US,FALSE,moderate,Private room,2007,$417 ,$83 ,14,7,12/19/2021,0.57,3,2,231,
21478411,Private Guest Loft in a Sunny Etsy-Lovers Apt,30741642941,unconfirmed,Kaylen,Brooklyn,Williamsburg,40.70969,-73.94356,United States,US,FALSE,strict,Private room,2009,$481 ,$96 ,2,0,,,2,1,0,
25380410,East Village Dream Apartment - Best Rooftop View,54638654336,unconfirmed,Yoz,Manhattan,East Village,40.72067,-73.97999,United States,US,FALSE,flexible,Entire home/apt,2008,"$1,110 ",$222 ,7,1,05/09/19,0.49,3,1,284,
28953239,3 Bedroom Apartment | Front & Wall Street,38757645056,verified,Front & Wall,Manhattan,Financial District,40.704903,-74.006416,United States,US,FALSE,strict,Entire home/apt,2012,$70 ,$14 ,1,41,2/28/2022,10.17,5,9,294,
35378145,"MAURICE Master with Private Bath/JFK, LGA, UBA.",70514702883,unconfirmed,Joseph,Queens,Jamaica,40.68707,-73.77549,United States,US,TRUE,flexible,Private room,2008,"$1,038 ",$208 ,1,31,11/22/2021,0.75,4,4,4,
40435556,Luxury Tribeca Apartment w/Roofdeck,12224019726,unconfirmed,Kerry,Manhattan,Civic Center,40.71645,-74.00402,United States,US,FALSE,moderate,Entire home/apt,2007,$75 ,$15 ,2,2,4/24/2016,0.04,1,1,0,
25131323,Welcome homey ! Your new artist friend :),46822987582,verified,Ume,Manhattan,Lower East Side,40.72152,-73.98625,United States,US,TRUE,moderate,Shared room,2015,$363 ,$73 ,1,5,6/24/2019,2.03,3,1,139,
13249693,Architect-Designed Brooklyn Townhouse,62931129794,verified,Elana,Brooklyn,Crown Heights,40.67933,-73.96305,United States,US,TRUE,moderate,Entire home/apt,2007,$926 ,$185 ,5,3,08/12/18,0.12,4,1,0,
41292173,3BR Private Williamsburg Apartment,63701566221,verified,Christopher,Brooklyn,Williamsburg,40.71006,-73.95726,United States,US,FALSE,flexible,Entire home/apt,2022,"$1,084 ",$217 ,3,1,5/24/2016,0.03,5,1,0,
2304764,Family Owned & Operated Brownstone,25335703465,unconfirmed,Yoki,Brooklyn,Bedford-Stuyvesant,40.68018,-73.94839,United States,US,FALSE,moderate,Private room,2011,$140 ,$28 ,3,140,01/01/19,1.87,2,1,209,
35847600,"5mins -JFK Walking to Jamaica Airtrain,subway,LIRR",51022285528,verified,André,Queens,Jamaica,40.69509,-73.81158,United States,US,TRUE,moderate,Private room,2016,"$1,023 ",$205 ,30,4,10/20/2021,0.17,4,3,0,
32512260,Females only lovely shared room in Manhattan,86779700328,unconfirmed,Hailey Gokhan,Manhattan,Upper East Side,40.77114,-73.95176,United States,US,FALSE,flexible,Shared room,2015,"$1,026 ",$205 ,2,2,1/17/2022,0.91,4,7,63,
21323215,Greenpoint Apt with a wonderful view !,44442307720,verified,Mickael,Brooklyn,Greenpoint,40.73812,-73.95649,United States,US,FALSE,moderate,Entire home/apt,,,$66 ,3,4,01/03/19,0.47,4,1,0,
31060264,"SUSANNA'S SUITE SPOT'S 
2  Cozy Bedrooms C",46517453640,verified,Susanna,Brooklyn,East New York,40.66313,-73.86068,United States,US,FALSE,strict,Entire home/apt,2009,$164 ,$33 ,3,15,2/13/2022,1.65,3,3,98,
44668936,Spacious 2 BR Bedford Stuyvesant Bklyn NY,97658895717,unconfirmed,Alvin,Brooklyn,Bedford-Stuyvesant,40.68932,-73.94098,United States,US,TRUE,flexible,Entire home/apt,2005,$479 ,$96 ,2,77,6/24/2019,2.97,1,1,88,
22550977,Cozy Getaway in Harlem,59448297595,verified,Jenae,Manhattan,Harlem,40.80242,-73.95372,United States,US,TRUE,strict,Entire home/apt,2008,$662 ,$132 ,2,6,5/18/2019,0.95,3,1,252,
